Info,Version=1.0.0,Template=fx_category_template_EBAY_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),CustomLabel,*Category,StoreCategory,*Title,Subtitle,Relationship,*ConditionID,*C:Graded,*C:Sport,*C:Player/Athlete,*C:Parallel/Variety,*C:Manufacturer,C:Season,*C:Features,*C:Set,CD:Grade - (ID: 27502),*C:League,CD:Professional Grader - (ID: 27501),*C:Team,*C:Autographed,CD:Card Condition - (ID: 40001),*C:Card Name,*C:Card Number,CDA:Certification Number - (ID: 27503),*C:Type,C:Signed By,C:Autograph Authentication,C:Year Manufactured,C:Card Size,C:Country/Region of Manufacturer,C:Material,C:Autograph Format,C:Vintage,C:Original/Licensed Reprint,C:Event/Tournament,C:Language,C:Autograph Authentication Number,C:Bundle Description,C:California Prop 65 Warning,C:Card Thickness,C:Custom Bundle,C:Insert Set,C:Print Run,PicURL,GalleryType,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,*Quantity,PayPalAccepted,PayPalEmailAddress,ImmediatePayRequired,PaymentInstructions,*Location,PostalCode,ShippingType,ShippingService-1:Option,ShippingService-1:FreeShipping,ShippingService-1:Cost,ShippingService-1:AdditionalCost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,PromotionalShippingDiscount,ShippingDiscountProfileID,*ReturnsAcceptedOption,ReturnsWithinOption,RefundOption,ShippingCostPaidByOption,AdditionalDetails,ShippingProfileName,ReturnProfileName,PaymentProfileName,TakeBackPolicyID,ProductCompliancePolicyID,ScheduleTime,BestOfferEnabled,MinimumBestOfferPrice,BestOfferAutoAcceptPrice,*C:Rookie,"*C:Memorabilia ",ActiveListings,SoldListings,Confidence,PricingPulledFrom
Add,ide2m,261328,0,2025 Topps CHAYCE MCDERMOTT #90A-CMT,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2025 Topps CHAYCE MCDERMOTT #90A-CMT</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,3.89,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,65%,2025 Topps Series1 Chayce McDermott RC On Card Autograph 90A-CMT Orioles 
Add,ide2n,261328,0,2025 Topps Heritage WYATT LANGFORD #29b Texas Rangers,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2025 Topps Heritage WYATT LANGFORD #29b Texas Rangers</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,85%,2025 Topps Heritage #29b Wyatt Langford
Add,ide2p,261328,0,2025 Topps Heritage KETEL MARTE #420 Arizona Diamondbacks,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2025 Topps Heritage KETEL MARTE #420 Arizona Diamondbacks</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,83%,Ketel Marte 2025 Topps Heritage #420 Arizona Diamondbacks
Add,ide2r,261328,0,2025 Bowman JACKSON HOLLIDAY #77 Baltimore Orioles,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2025 Bowman JACKSON HOLLIDAY #77 Baltimore Orioles</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,57%,"2025 Bowman Veteran & RC -You Pick- 1-100 **Buy More, Save More**"
Add,ide2v,261328,0,2025 Bowman JACE JUNG #59 Detroit Tigers,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2025 Bowman JACE JUNG #59 Detroit Tigers</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,67%,2025 Bowman - Detroit Tigers BUY 2 GET 2 FREE!
Add,ide30,261328,0,2025 Bowman DAVID FESTA #54 Minnesota Twins,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2025 Bowman DAVID FESTA #54 Minnesota Twins</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,55%,2025 Bowman Baseball Paper RC's & Vets #1-100: You Pick Complete Your Set 65% 4+
Add,ide34,261328,0,2025 Bowman HYESEONG KIM #91 Los Angeles Dodgers,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2025 Bowman HYESEONG KIM #91 Los Angeles Dodgers</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,60%,2025 Bowman Baseball Paper RC's & Vets #1-100: You Pick Complete Your Set 65% 4+
Add,ide37,261328,0,2025 Bowman LUIS PENA #BP-38 Prospects Milwaukee Brewers,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2025 Bowman LUIS PENA #BP-38 Prospects Milwaukee Brewers</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,90%,2025 Bowman Luis Pena Prospects #BP-38 Milwaukee Brewers
Add,ide3l,261328,0,2025 Bowman JUAN SOTO #22 New York Mets,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2025 Bowman JUAN SOTO #22 New York Mets</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,59%,"2025 Bowman Veteran & RC -You Pick- 1-100 **Buy More, Save More**"
Add,ide3f,261328,0,2025 Bowman Aaron Judge #99 New York Yankees,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2025 Bowman Aaron Judge #99 New York Yankees</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,56%,2025 Bowman Paper Complete your Set You Pick RC's & Vets # 1-100
