Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"227333149429",2025 Bowman Draft WALKER JENKINS #BDC-159 Chrome Refractor Twins,,RBBB5-0001-00102-34827,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","May-06-26 19:04:41 PDT","Sep-06-26 19:04:41 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227333149496",2025 Bowman Draft JJ WETHERHOLT #BDC-145 Chrome Cardinals,,RBBB5-0001-00145-18484,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","May-06-26 19:04:44 PDT","Sep-06-26 19:04:44 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227333149506",2025 Topps Chrome Update LOGAN VANWEY #USC141 Refractor RC Astros Rookie,,RBBB5-0001-00109-58964,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-06-26 19:04:46 PDT","Sep-06-26 19:04:46 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227333149509",2025 Topps Chrome Update YORDAN ALVAREZ #90CU-7 1990 Geometric Refractor Astros,,RBBB5-0001-00139-26471,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","1","0","May-06-26 19:04:47 PDT","Sep-06-26 19:04:47 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227333149535",2025 Topps Chrome Update NICK KURTZ #USC180 RC Athletics Rookie,,RBBB5-0001-00119-75839,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-06-26 19:04:49 PDT","Sep-06-26 19:04:49 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227333149555",2025 Bowman's Best NICK KURTZ #C-16 Circuitry RC Athletics Rookie,,RBBB5-0001-00137-97309,"1","FIXED_PRICE","USD",5.99,,,5.99,"0","","","May-06-26 19:04:52 PDT","Sep-06-26 19:04:52 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227333149578",2025 Bowman Chrome Sapphire COBY MAYO #83 RC Orioles Rookie,,RBBB5-0001-00131-02855,"1","FIXED_PRICE","USD",3.39,,,3.39,"0","","","May-06-26 19:04:55 PDT","Sep-06-26 19:04:55 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227333149609",2025 Bowman Draft ETHAN FREY #BDC-67 Chrome Refractor 1st Prospect Astros,,RBBB5-0001-00103-42031,"1","FIXED_PRICE","USD",5.99,,,5.99,"0","","","May-06-26 19:04:57 PDT","Sep-06-26 19:04:57 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227333149611",2025 Bowman Draft ELI WILLITS #A-1 Axis Chrome Nationals,,RBBB5-0001-00097-61096,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-06-26 19:04:57 PDT","Sep-06-26 19:04:57 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227333149677",2025 Bowman Draft Sapphire GRIFFIN HUGUS #BDC-101 Chrome 1st Prospect Mariners,,RBBB5-0001-00105-51543,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","0","0","May-06-26 19:05:01 PDT","Sep-06-26 19:05:01 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227333149703",2025 Topps Chrome Update DENZEL CLARKE #USC15 Prism Ref RC Athletics Rookie,,RBBB5-0001-00118-09658,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-06-26 19:05:03 PDT","Sep-06-26 19:05:03 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227333149724",2025 Topps Chrome Update COLE HENRY #USC72 Geometric Ref RC Nationals Rookie,,RBBB5-0001-00111-21837,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-06-26 19:05:04 PDT","Sep-06-26 19:05:04 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227333149780",2025 Topps Chrome Update ISAAC PAREDES #USC29 Refractor Astros,,RBBB5-0001-00135-70424,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-06-26 19:05:08 PDT","Sep-06-26 19:05:08 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227334664022",2025 Bowman Draft JESUS MADE #BDC-196 Chrome Refractor Brewers,,RBBB5-0001-00006-34515,"1","FIXED_PRICE","USD",4.99,,,4.99,"0","","","May-07-26 18:03:50 PDT","Sep-07-26 18:03:50 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227334664051",2025 Bowman Draft COLIN YEAMAN #CPA-CY Chrome Auto 1st Prospect Orioles,,RBBB5-0001-00012-24697,"1","FIXED_PRICE","USD",8.19,,,8.19,"0","1","0","May-07-26 18:03:50 PDT","Sep-07-26 18:03:50 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227334664198",2025 Bowman Draft DEVIN TAYLOR #BDC-135 Chrome Refractor 1st Prospect Athletics,,RBBB5-0001-00001-99588,"1","FIXED_PRICE","USD",2.89,,,2.89,"0","","","May-07-26 18:03:56 PDT","Sep-07-26 18:03:56 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227334664360",2025 Bowman Draft MITCH VOIT #PP-10 Chrome Prized Prospects Mets,,RBBB5-0001-00020-57984,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-07-26 18:04:04 PDT","Sep-07-26 18:04:04 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227334664721",2025 Bowman Draft MITCH VOIT #BDN-4 Night Chrome Mets,,RBBB5-0001-00018-54863,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-07-26 18:04:23 PDT","Sep-07-26 18:04:23 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227334664735",2025 Bowman Chrome YULIAN BARRETO #CPA-YU Auto Refractor /499 1st Prospect,,RBBB5-0001-00014-26818,"1","FIXED_PRICE","USD",10.99,,,10.99,"0","","","May-07-26 18:04:24 PDT","Sep-07-26 18:04:24 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227334664804",2025 Bowman Draft SEAN GAMBLE #BDC-178 Chrome Sky Blue Refractor 1st Prospect,,RBBB5-0001-00003-19004,"1","FIXED_PRICE","USD",11.69,,,11.69,"0","0","0","May-07-26 18:04:28 PDT","Sep-07-26 18:04:28 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227334664927",2025 Bowman Draft KEVIN MCGONIGLE #BIA-10 In Action Tigers,,RBBB5-0001-00029-07369,"1","FIXED_PRICE","USD",8.09,,,8.09,"0","","","May-07-26 18:04:34 PDT","Sep-07-26 18:04:34 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227334665025",2025 Bowman Draft Sapphire JONNY FARMELO #BDC-163 Chrome Mariners,,RBBB5-0001-00035-48472,"1","FIXED_PRICE","USD",4.19,,,4.19,"0","","","May-07-26 18:04:38 PDT","Sep-07-26 18:04:38 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227334665114",2025 Bowman Draft Sapphire SLADE CALDWELL #BDC-152 Chrome Diamondbacks,,RBBB5-0001-00021-46502,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","May-07-26 18:04:43 PDT","Sep-07-26 18:04:43 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227334665266",2025 Bowman Draft Sapphire LUKE DICKERSON #BDC-61 Chrome Nationals,,RBBB5-0001-00024-02465,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","May-07-26 18:04:51 PDT","Sep-07-26 18:04:51 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227334665301",2025 Bowman Draft RYAN MITCHELL #BDC-77 Chrome Refractor 1st Prospect Cardinals,,RBBB5-0001-00017-30522,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","May-07-26 18:04:53 PDT","Sep-07-26 18:04:53 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227334665516",2025 Bowman Draft AARON WATSON #BDC-193 Chrome Refractor 1st Prospect Reds,,RBBB5-0001-00007-89957,"1","FIXED_PRICE","USD",2.89,,,2.89,"0","","","May-07-26 18:05:05 PDT","Sep-07-26 18:05:05 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227336198358",2025 Bowman Draft MICHAEL OLIVETO #BDC-156 Chrome 1st Prospect Tigers,,RBBB5-0002-00070-02515,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","May-08-26 18:51:31 PDT","Sep-08-26 18:51:31 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227336198443",2025 Bowman Draft Sapphire ARJUN NIMMALA #BDC-35 Chrome Blue Jays,,RBBB5-0002-00056-58260,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","1","0","May-08-26 18:51:39 PDT","Sep-08-26 18:51:39 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227336198469",2025 Bowman Draft CALEB LEYS #BDC-195 Chrome Sparkle Refractor 1st Prospect,,RBBB5-0002-00077-78830,"1","FIXED_PRICE","USD",7.29,,,7.29,"0","0","0","May-08-26 18:51:41 PDT","Sep-08-26 18:51:41 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227336198577",2025 Bowman Draft COOPER PRATT #BDC-157 Chrome Refractor Brewers,,RBBB5-0002-00063-64672,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-08-26 18:51:47 PDT","Sep-08-26 18:51:47 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227336198998",2025 Bowman Draft GEORGE LOMBARD JR. #BDC-43 Chrome Refractor Yankees,,RBBB5-0002-00048-43492,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","May-08-26 18:52:03 PDT","Sep-08-26 18:52:03 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227336199095",2025 Bowman Draft QUENTIN YOUNG #BDC-92 Chrome Refractor 1st Prospect Twins,,RBBB5-0002-00061-46273,"1","FIXED_PRICE","USD",2.79,,,2.79,"0","","","May-08-26 18:52:09 PDT","Sep-08-26 18:52:09 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227336199108",2025 Bowman's Best ELI WILLITS #TP-20 Top Prospects Refractor Nationals,,RBBB5-0002-00049-12013,"1","FIXED_PRICE","USD",5.99,,,5.99,"0","","","May-08-26 18:52:10 PDT","Sep-08-26 18:52:10 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227336199159",2025 Bowman Draft CARLOS LAGRANGE #BDC-132 Chrome Refractor Yankees,,RBBB5-0002-00064-78051,"1","FIXED_PRICE","USD",4.99,,,4.99,"0","","","May-08-26 18:52:14 PDT","Sep-08-26 18:52:14 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227336199178",2025 Bowman Draft AIDAN WEST #BDC-6 Chrome Refractor 1st Prospect Dodgers,,RBBB5-0002-00057-43226,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","0","0","May-08-26 18:52:14 PDT","Sep-08-26 18:52:14 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227336199261",2025 Bowman Draft KEVIN MCGONIGLE #BDC-59 Chrome Refractor Tigers,,RBBB5-0002-00053-33598,"1","FIXED_PRICE","USD",6.99,,,6.99,"0","","","May-08-26 18:52:19 PDT","Sep-08-26 18:52:19 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227336199417",2025 Bowman Draft Sapphire CODY BOWKER #BDC-140 Chrome 1st Prospect Phillies,,RBBB5-0002-00074-62272,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","1","0","May-08-26 18:52:25 PDT","Sep-08-26 18:52:25 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227336199560",2025 Bowman Draft Sapphire TOMMY TROY #BDC-36 Chrome Diamondbacks,,RBBB5-0002-00071-72087,"1","FIXED_PRICE","USD",4.19,,,4.19,"0","0","0","May-08-26 18:52:35 PDT","Sep-08-26 18:52:35 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227337123763",2025-26 Bowman SHAI GILGEOUS-ALEXANDER #YK-1 Chrome Young Kings Clippers,,RBBB5-0004-00002-09389,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-09-26 11:43:47 PDT","Sep-09-26 11:43:47 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227337123838",2025-26 Bowman KON KNUEPPEL #RY-4 ROY Favorites Chrome RC Hornets Rookie,,RBBB5-0004-00017-77507,"1","FIXED_PRICE","USD",5.99,,,5.99,"0","","","May-09-26 11:43:52 PDT","Sep-09-26 11:43:52 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227337123868",2025-26 Bowman KON KNUEPPEL #HS-7 Chrome Hobby Stars RC Hornets Rookie,,RBBB5-0004-00003-79280,"1","FIXED_PRICE","USD",3.89,,,3.89,"0","","","May-09-26 11:43:57 PDT","Sep-09-26 11:43:57 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227337123870",2025-26 Bowman SHAI GILGEOUS-ALEXANDER #BCV-106 Chrome Thunder Basketball,,RBBB5-0004-00001-89641,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","May-09-26 11:43:57 PDT","Sep-09-26 11:43:57 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227337123893",2025 Bowman Draft GAVIN FIEN #BDN-10 Night Chrome Rangers,,RBBB5-0004-00013-62538,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-09-26 11:44:02 PDT","Sep-09-26 11:44:02 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227337123948",2025-26 Bowman KON KNUEPPEL #GL-4 Chrome Greatness Loading RC Hornets Rookie,,RBBB5-0004-00010-69994,"1","FIXED_PRICE","USD",6.99,,,6.99,"0","","","May-09-26 11:44:07 PDT","Sep-09-26 11:44:07 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227337123985",2025 Bowman Draft GAVIN FIEN #BIA-16 In Action Rangers,,RBBB5-0004-00008-92674,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-09-26 11:44:12 PDT","Sep-09-26 11:44:12 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227337124150",2025-26 Bowman KON KNUEPPEL #BCV-4 Chrome RC Hornets Rookie Basketball,,RBBB5-0004-00012-95993,"1","FIXED_PRICE","USD",6.0,,,6.0,"0","","","May-09-26 11:44:26 PDT","Sep-09-26 11:44:26 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227337124188",2025 Bowman SHELTON HENDERSON #BCP-10 Chrome Purple Refractor /250 1st Prospect,,RBBB5-0004-00018-23517,"1","FIXED_PRICE","USD",7.89,,,7.89,"0","","","May-09-26 11:44:30 PDT","Sep-09-26 11:44:30 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227337124221",2025-26 Bowman KON KNUEPPEL #RR-4 Chrome Rockstar Rookies RC Hornets Basketball,,RBBB5-0002-00011-69349,"1","FIXED_PRICE","USD",5.99,,,5.99,"0","","","May-09-26 11:44:35 PDT","Sep-09-26 11:44:35 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227337124304",2025 Bowman YANG HANSEN #BRR-16 Chrome Red Rookie Variation SP RC,,RBBB5-0004-00006-04236,"1","FIXED_PRICE","USD",4.59,,,4.59,"0","","","May-09-26 11:44:43 PDT","Sep-09-26 11:44:43 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338559204",2025 Bowman's Best PAUL SKENES #P-14 Pixel Portraits Pirates,,RBBB5-0001-00112-26249,"1","FIXED_PRICE","USD",9.69,,,9.69,"0","2","0","May-10-26 11:19:25 PDT","Sep-10-26 11:19:25 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338674649",2025 Bowman Chrome NICK KURTZ #93 RC Athletics Rookie,,RBBB5-0004-00043-69805,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-10-26 13:03:29 PDT","Sep-10-26 13:03:29 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338674744",2025 Bowman Chrome MAX MUNCY #90 Red RC Variation Athletics Rookie,,RBBB5-0004-00042-99756,"1","FIXED_PRICE","USD",2.19,,,2.19,"0","","","May-10-26 13:03:37 PDT","Sep-10-26 13:03:37 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338674860",2025 Bowman Chrome AYDEN JOHNSON #BCP-197 1st Prospect Athletics,,RBBB5-0004-00040-08525,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-10-26 13:03:47 PDT","Sep-10-26 13:03:47 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338674954",2025 Bowman Draft CAMERON MALDONADO #BDC-99 Chrome Refractor 1st Prospect Giants,,RBBB5-0004-00032-31085,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","May-10-26 13:03:50 PDT","Sep-10-26 13:03:50 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675103",2023 Bowman SHEA LANGELIERS #ROYF-10 Rookie of the Year Favorites Chrome RC,,RBBB5-0004-00030-95175,"1","FIXED_PRICE","USD",4.49,,,4.49,"0","","","May-10-26 13:03:55 PDT","Sep-10-26 13:03:55 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675112",2025 Bowman Draft GRANT RICHARDSON #BDC-171 Chrome 1st Prospect Athletics,,RBBB5-0004-00025-30205,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-10-26 13:03:56 PDT","Sep-10-26 13:03:56 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675114",2025 Bowman Draft NOLAN SCHUBART #BDC-192 Chrome 1st Prospect Guardians,,RBBB5-0004-00034-10626,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-10-26 13:03:56 PDT","Sep-10-26 13:03:56 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675199",2025 Bowman Draft NATE GEORGE #BDC-113 Chrome Refractor Orioles,,RBBB5-0004-00047-85291,"1","FIXED_PRICE","USD",5.99,,,5.99,"0","","","May-10-26 13:04:00 PDT","Sep-10-26 13:04:00 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675202",2025 Bowman Draft DAX KILBY #BDC-146 Chrome Refractor 1st Prospect Yankees,,RBBB5-0004-00037-06747,"1","FIXED_PRICE","USD",11.0,,,11.0,"0","","","May-10-26 13:04:00 PDT","Sep-10-26 13:04:00 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675217",2025 Bowman's Best JACOB WILSON #C-4 Circuitry RC Athletics Rookie,,RBBB5-0004-00031-93970,"1","FIXED_PRICE","USD",4.49,,,4.49,"0","","","May-10-26 13:04:01 PDT","Sep-10-26 13:04:01 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675275",2025 Bowman's Best JOSE RAMIREZ #14 Refractor Guardians,,RBBB5-0004-00035-16785,"1","FIXED_PRICE","USD",9.99,,,9.99,"0","","","May-10-26 13:04:04 PDT","Sep-10-26 13:04:04 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675284",2025 Bowman Draft ELI WILLITS #BDN-1 Night Chrome Nationals,,RBBB5-0004-00044-57429,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-10-26 13:04:05 PDT","Sep-10-26 13:04:05 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675301",2023 Bowman TYLER SODERSTROM #BTP-34 Scouts Top 100 Chrome RC Athletics Rookie,,RBBB5-0004-00029-13509,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-10-26 13:04:06 PDT","Sep-10-26 13:04:06 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675351",2025 Bowman Chrome MAX MUNCY #90 RC Athletics Rookie,,RBBB5-0004-00024-58893,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","May-10-26 13:04:09 PDT","Sep-10-26 13:04:09 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675367",2025 Bowman Draft SHOTARO MORII #BDC-174 Chrome Refractor Athletics,,RBBB5-0004-00049-51379,"1","FIXED_PRICE","USD",7.0,,,7.0,"0","","","May-10-26 13:04:09 PDT","Sep-10-26 13:04:09 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675399",2025 Bowman Draft DEVIN TAYLOR #BDC-135 Chrome 1st Prospect Athletics,,RBBB5-0004-00028-84368,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-10-26 13:04:12 PDT","Sep-10-26 13:04:12 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675450",2025 Bowman Draft LUIS PENA #BDC-105 Chrome Refractor Brewers,,RBBB5-0004-00048-77678,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-10-26 13:04:14 PDT","Sep-10-26 13:04:14 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675452",2025 Bowman Draft SHOTARO MORII #A-18 Axis Chrome Athletics,,RBBB5-0004-00027-45450,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-10-26 13:04:14 PDT","Sep-10-26 13:04:14 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675478",2025 Bowman's Best LEO DE VRIES #FG-3 MLB All-Star Futures Game NL,,RBBB5-0004-00036-48124,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-10-26 13:04:17 PDT","Sep-10-26 13:04:17 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227338675536",2025 Bowman Draft GAVIN TURLEY #BDC-28 Chrome 1st Prospect Athletics,,RBBB5-0004-00026-15090,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-10-26 13:04:20 PDT","Sep-10-26 13:04:20 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227343287383",2025 Bowman Draft Sapphire LUKE LACOURSE #BDC-123 Chrome 1st Prospect Angels,,RBBB5-0001-00025-80828,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-13-26 19:13:20 PDT","Sep-13-26 19:13:20 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227343290734",2025 Bowman Draft IKE IRISH #BDC-16 Chrome Refractor 1st Prospect Orioles,,MISC-0002-00018-31239,"1","FIXED_PRICE","USD",4.49,,,4.49,"0","","","May-13-26 19:17:22 PDT","Sep-13-26 19:17:22 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227345870380",2025-26 Topps Finest ACE BAILEY #5 Common RC Jazz Rookie Basketball,,RB-0007-00002-55169,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-15-26 18:51:36 PDT","Sep-15-26 18:51:36 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227354649435",2025 Bowman Draft Sapphire YOLFRAN CASTILLO #BDC-107 Chrome Rangers,,POOKIEWHT-0001-00029-43928,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","May-22-26 14:04:34 PDT","Aug-22-26 14:04:34 PDT","Trading Card Singles","261328","","","VERY_GOOD","","","","Excellent","","US","","",""
"227354649546",2025 Bowman Chrome DYLAN CREWS #3 Geometric Refractor /499 RC Nationals Rookie,,POOKIEWHT-0001-00026-42273,"1","FIXED_PRICE","USD",6.79,,,6.79,"0","","","May-22-26 14:04:40 PDT","Aug-22-26 14:04:40 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227354649638",2025 Bowman Draft Sapphire JARED THOMAS #BDC-147 Chrome Rockies,,POOKIEWHT-0001-00007-43100,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","May-22-26 14:04:46 PDT","Aug-22-26 14:04:46 PDT","Trading Card Singles","261328","","","VERY_GOOD","","","","Excellent","","US","","",""
"227354649666",2025 Bowman Draft Sapphire DEAN MOSS #BDC-114 Chrome Rays,,POOKIEWHT-0001-00009-30465,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","May-22-26 14:04:47 PDT","Aug-22-26 14:04:47 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227354649748",2025 Bowman Draft Sapphire KANE KEPLEY #BDC-200 Chrome 1st Prospect Cubs,,POOKIEWHT-0001-00002-42708,"1","FIXED_PRICE","USD",8.89,,,8.89,"0","1","0","May-22-26 14:04:52 PDT","Aug-22-26 14:04:52 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227354649885",2025 Bowman Draft THOMAS WHITE #BDC-26 Chrome Sparkle Refractor Marlins,,POOKIEWHT-0001-00021-59118,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-22-26 14:05:01 PDT","Aug-22-26 14:05:01 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227354649903",2025 Bowman Draft Sapphire MASON MCCONNAUGHEY #BDC-117 Chrome 1st Prospect,,POOKIEWHT-0001-00018-04041,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","May-22-26 14:05:02 PDT","Aug-22-26 14:05:02 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227354649987",2025 Bowman Draft Sapphire JAMES ELLWANGER #BDC-164 Chrome 1st Prospect Twins,,POOKIEWHT-0001-00012-89690,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","May-22-26 14:05:08 PDT","Aug-22-26 14:05:08 PDT","Trading Card Singles","261328","","","VERY_GOOD","","","","Excellent","","US","","",""
"227354650040",2025 Bowman Draft Sapphire MICHAEL SALINA #BDC-76 Chrome 1st Prospect Padres,,POOKIEWHT-0001-00001-53167,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","1","0","May-22-26 14:05:11 PDT","Aug-22-26 14:05:11 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227354650302",2025 Bowman Draft LANDON HODGE #BDC-93 Chrome Refractor 1st Prospect White Sox,,POOKIEWHT-0001-00022-15164,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","May-22-26 14:05:25 PDT","Aug-22-26 14:05:25 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
